9/24/2020 11:16:40 AM,Program state changed to: Stop
9/24/2020 11:16:43 AM,Program state changed to: Active
9/24/2020 11:17:26 AM,Program state changed to: Stop
9/24/2020 11:17:33 AM,Program state changed to: Active
9/24/2020 11:18:25 AM,Program state changed to: Stop
9/24/2020 11:18:31 AM,Program state changed to: Active
9/24/2020 11:18:50 AM,Program state changed to: Stop
9/24/2020 11:18:53 AM,Program state changed to: Active
9/24/2020 11:19:45 AM,Program state changed to: Stop
9/24/2020 11:19:48 AM,Program state changed to: Active
9/24/2020 11:20:56 AM,Program state changed to: Stop
9/24/2020 11:20:59 AM,Program state changed to: Active
9/24/2020 11:21:18 AM,Program state changed to: Stop
9/24/2020 11:21:27 AM,Program state changed to: Active
9/24/2020 11:22:04 AM,Program state changed to: Stop
9/24/2020 11:22:07 AM,Program state changed to: Active
9/24/2020 11:22:19 AM,Program state changed to: Stop
9/24/2020 11:23:51 AM,Program state changed to: Free
9/24/2020 11:24:28 AM,Program state changed to: Active
9/24/2020 11:24:58 AM,Program state changed to: Stop
9/24/2020 11:25:01 AM,Program state changed to: Active
9/24/2020 11:25:13 AM,Program state changed to: Stop
9/24/2020 11:25:16 AM,Program state changed to: Active
9/24/2020 11:25:20 AM,Program state changed to: Stop
9/24/2020 11:25:47 AM,Program state changed to: Reset
9/24/2020 11:25:50 AM,Program state changed to: Active
9/24/2020 11:26:08 AM,Program state changed to: Stop
9/24/2020 11:26:20 AM,Program state changed to: Active
9/24/2020 11:26:32 AM,Program state changed to: Stop
9/24/2020 11:26:36 AM,Program state changed to: Reset
9/24/2020 11:26:39 AM,Program state changed to: Active
9/24/2020 11:26:54 AM,Program state changed to: Stop
9/24/2020 11:27:00 AM,Program state changed to: Active
9/24/2020 11:27:15 AM,Program state changed to: Stop
9/24/2020 11:27:21 AM,Program state changed to: Active
9/24/2020 11:27:24 AM,Program state changed to: Stop
9/24/2020 11:27:27 AM,Program state changed to: Active
9/24/2020 11:27:45 AM,Program state changed to: Stop
9/24/2020 11:28:43 AM,Program state changed to: Active
9/24/2020 11:28:55 AM,Program state changed to: Stop
9/24/2020 11:29:52 AM,Program state changed to: Active
9/24/2020 11:30:13 AM,Program state changed to: Stop
